                                                            ZZ203S       1249125159937519332002402625                                                      20260101           
                                                            203B S       0541287069305008377001041125                                                      20260101           
1734000000CLEARLAKE, CA                                     203B S02600000541287069305008377001041125CA033CALIFORNIA                LAKE COUNTY            2026010102600002025
4500000000SUSANVILLE, CA                                    203B S02000000541287069305008377001041125CA035CALIFORNIA                LASSEN COUNTY          2026010102000002025
3108031084LOS ANGELES-LONG BEACH-ANAHEIM, CA                203B H13000001249125159937519332002402625CA037CALIFORNIA                LOS ANGELES COU        2026010113000002025
2342000000FRESNO, CA                                        203B S04300000541287069305008377001041125CA039CALIFORNIA                MADERA COUNTY          2026010104300002025
4186042034SAN FRANCISCO-OAKLAND-FREMONT, CA                 203B H17500001249125159937519332002402625CA041CALIFORNIA                MARIN COUNTY           2026010117500002025
9999900000NON-METRO                                         203B S03300000541287069305008377001041125CA043CALIFORNIA                MARIPOSA COUNTY        2026010103300002025
4638000000UKIAH, CA                                         203B H04590000546250069930008453001050500CA045CALIFORNIA                MENDOCINO COUNT        2023010104750002022
3290000000MERCED, CA                                        203B S04200000541287069305008377001041125CA047CALIFORNIA                MERCED COUNTY          2026010104200002025
9999900000NON-METRO                                         203B S01750000541287069305008377001041125CA049CALIFORNIA                MODOC COUNTY           2026010101750002025
9999900000NON-METRO                                         203B H06700000776250099375012012001492800CA051CALIFORNIA                MONO COUNTY            2025010106750002024
4150000000SALINAS, CA                                       203B H08650000994750127345015393501913000CA053CALIFORNIA                MONTEREY COUNTY        2026010108650002025
3490000000NAPA, CA                                          203B H08500001017750130290015749001957250CA055CALIFORNIA                NAPA COUNTY            2023010108850002022
4602000000TRUCKEE-GRASS VALLEY, CA                          203B H05650000649750083180010054501249550CA057CALIFORNIA                NEVADA COUNTY          2026010105650002025
3108011244LOS ANGELES-LONG BEACH-ANAHEIM, CA                203B H13000001249125159937519332002402625CA059CALIFORNIA                ORANGE COUNTY          2026010113000002025
4090000000SACRAMENTO-ROSEVILLE-FOLSOM, CA                   203B H06650000764750097900011834001470700CA061CALIFORNIA                PLACER COUNTY          2026010106650002025
9999900000NON-METRO                                         203B S03110000541287069305008377001041125CA063CALIFORNIA                PLUMAS COUNTY          2026010103110002025
4014000000RIVERSIDE-SAN BERNARDINO-ONTARIO, CA              203B H06000000690000088330010677501326950CA065CALIFORNIA                RIVERSIDE COUNT        2026010106000002025
4090000000SACRAMENTO-ROSEVILLE-FOLSOM, CA                   203B H06650000764750097900011834001470700CA067CALIFORNIA                SACRAMENTO COUN        2026010106650002025
4194000000SAN JOSE-SUNNYVALE-SANTA CLARA, CA                203B H18200001249125159937519332002402625CA069CALIFORNIA                SAN BENITO COUN        2026010118200002025
4014000000RIVERSIDE-SAN BERNARDINO-ONTARIO, CA              203B H06000000690000088330010677501326950CA071CALIFORNIA                SAN BERNARDINO         2026010106000002025
4174000000SAN DIEGO-CHULA VISTA-CARLSBAD, CA                203B H09600001104000141335017084002123100CA073CALIFORNIA                SAN DIEGO COUNT        2026010109600002025
4186041884SAN FRANCISCO-OAKLAND-FREMONT, CA                 203B H17500001249125159937519332002402625CA075CALIFORNIA                SAN FRANCISCO C        2026010117500002025
4470000000STOCKTON-LODI, CA                                 203B H05890000678500086860010499501304850CA077CALIFORNIA                SAN JOAQUIN COU        2025010105900002024
4202000000SAN LUIS OBISPO-PASO ROBLES, CA                   203B H08700001000500128085015482501924100CA079CALIFORNIA                SAN LUIS OBISPO        2026010108700002025
4186041884SAN FRANCISCO-OAKLAND-FREMONT, CA                 203B H17500001249125159937519332002402625CA081CALIFORNIA                SAN MATEO COUNT        2026010117500002025
4220000000SANTA MARIA-SANTA BARBARA, CA                     203B H08190000941850120575014574501811300CA083CALIFORNIA                SANTA BARBARA C        2026010108190002025
4194000000SAN JOSE-SUNNYVALE-SANTA CLARA, CA                203B H18200001249125159937519332002402625CA085CALIFORNIA                SANTA CLARA COU        2026010118200002025
4210000000SANTA CRUZ-WATSONVILLE, CA                        203B H11000001249125159937519332002402625CA087CALIFORNIA                SANTA CRUZ COUN        2026010111000002025
3982000000REDDING, CA                                       203B S03500000541287069305008377001041125CA089CALIFORNIA                SHASTA COUNTY          2026010103500002025
9999900000NON-METRO                                         203B S02200000541287069305008377001041125CA091CALIFORNIA                SIERRA COUNTY          2026010102750002023
9999900000NON-METRO                                         203B S02050000541287069305008377001041125CA093CALIFORNIA                SISKIYOU COUNTY        2026010102350002022
4670000000VALLEJO, CA                                       203B H05940000685400087745010606001318100CA095CALIFORNIA                SOLANO COUNTY          2023010105960002022
4222000000SANTA ROSA-PETALUMA, CA                           203B H07800000897000114835013880501725050CA097CALIFORNIA                SONOMA COUNTY          2025010107800002025
3370000000MODESTO, CA                                       203B H04740000545100069780008435001048300CA099CALIFORNIA                STANISLAUS COUN        2026010104740002025
4970000000YUBA CITY, CA                                     203B S04520000541287069305008377001041125CA101CALIFORNIA                SUTTER COUNTY          2026010104520002025
3978000000RED BLUFF, CA                                     203B S02950000541287069305008377001041125CA103CALIFORNIA                TEHAMA COUNTY          2026010102950002025
9999900000NON-METRO                                         203B S01750000541287069305008377001041125CA105CALIFORNIA                TRINITY COUNTY         2026010102400002021
4730000000VISALIA, CA                                       203B S03710000541287069305008377001041125CA107CALIFORNIA                TULARE COUNTY          2026010103710002025
4376000000SONORA, CA                                        203B S03720000541287069305008377001041125CA109CALIFORNIA                TUOLUMNE COUNTY        2026010103720002025
3710000000OXNARD-THOUSAND OAKS-VENTURA, CA                  203B H09000001035000132500016016001990450CA111CALIFORNIA                VENTURA COUNTY         2026010109000002025
4090000000SACRAMENTO-ROSEVILLE-FOLSOM, CA                   203B H06650000764750097900011834001470700CA113CALIFORNIA                YOLO COUNTY            2026010106650002025
4970000000YUBA CITY, CA                                     203B S04520000541287069305008377001041125CA115CALIFORNIA                YUBA COUNTY            2026010104520002025
1974000000DENVER-AURORA-CENTENNIAL, CO                      203B H07500000862500110415013347001658700CO001COLORADO                  ADAMS COUNTY           2026010107500002025
1048000000ALAMOSA, CO                                       203B S02820000541287069305008377001041125CO003COLORADO                  ALAMOSA COUNTY         2026010102820002025
1974000000DENVER-AURORA-CENTENNIAL, CO                      203B H07500000862500110415013347001658700CO005COLORADO                  ARAPAHOE COUNTY        2026010107500002025
9999900000NON-METRO                                         203B S04060000541287069305008377001041125CO007COLORADO                  ARCHULETA COUNT        2026010104450002024
9999900000NON-METRO                                         203B S01140000541287069305008377001041125CO009COLORADO                  BACA COUNTY            2026010101140002025
9999900000NON-METRO                                         203B S01350000541287069305008377001041125CO011COLORADO                  BENT COUNTY            2026010101350002025
1450000000BOULDER, CO                                       203B H07650000879750112625013613501691850CO013COLORADO                  BOULDER COUNTY         2026010107650002025
